text,intent,intent_label
tell me my first national account's routing number,45,routing
give me the routing number for my paragon account,45,routing
"ai, routing number for my b of a checking account",45,routing
i must learn my routing number,45,routing
i need to know my bank of america routing number,45,routing
let me know my bank of america routing number,45,routing
where do i find the routing number for bank of america,45,routing
"ai, what is the routing number for my citibank savings account",45,routing
how can i find my routing number from bank of america,45,routing
where do i find the routing number for great western bank,45,routing
how do i locate my routing number for tax reasons,45,routing
what routing number do i use to send an international wire with citibank,45,routing
please give my routing number for my national account,45,routing
"ai, what is my chase routing number",45,routing
what's my pioneer routing number,45,routing
please tell me my bank of america routing number,45,routing
what's the routing number for my savings account,45,routing
routing number for american river,45,routing
do you know the fuel economy of this car,142,mpg
what's the miles per gallon on this car,142,mpg
how does this cars mpg do on the highway,142,mpg
how much gas does this use in the city,142,mpg
how many miles per gallon does it get in the city,142,mpg
"for city driving, what's the car's mpg",142,mpg
what's the fuel economy for this car downtown,142,mpg
how many mpg does this rig get when i'm in the city,142,mpg
what kind of mileage do i get out of gas,142,mpg
what gas mileage does my car get,142,mpg
how many miles per gallon does this car get in the city,142,mpg
what is my average mpg in this car,142,mpg
what kind of gas mileage do i get,142,mpg
is the fuel economy of this car good or bad,142,mpg
how many miles does my car get per gallon,142,mpg
tell me what this cars highway mpg is,142,mpg
what kind of mpg does this car get in the city,142,mpg
how good is the fuel usage for this vehicle,142,mpg
do you know what this car's mpg is,142,mpg
what is the highway mpg on this car,142,mpg
how much is my mpg,142,mpg
my mpg is how much,142,mpg
what is the city fuel efficiency for this car,142,mpg
what are the estimates for the car's highway mpg,142,mpg
what's the mileage on my car,142,mpg
what is the mpg,142,mpg
what is the mpg like for this car while driving in the city,142,mpg
what's my car's gas mileage,142,mpg
what is the mpg on this car,142,mpg
what's the non-city mpg for this car,142,mpg
how many mpg does this get on the highway,142,mpg
how is this car rated for fuel economy,142,mpg
retrieve my current mpg on my car,142,mpg
what mpg does my car get,142,mpg
whats the cars fuel mileage like,142,mpg
how many mpgs does this car get on the highway,142,mpg
how much mpg does this car get in the city,142,mpg
can you tell me the mpg of this car,142,mpg
how expensive is it to fuel this car,142,mpg
what's this car do for fuel economy,142,mpg
how many miles per gallon do i get,142,mpg
how's the fuel efficiency for city driving for this car,142,mpg
what's the fuel economy of my car,142,mpg
how many miles per gallon does my car get,142,mpg
how's the mpg for this on the freeway,142,mpg
what mpg does this car get on the highway,142,mpg
average mpg,142,mpg
calculate car mpg,142,mpg
what's this car guzzle in gas when driving in town,142,mpg
what's my current mpg,142,mpg
tell me what is owed for my water and gas bills,27,bill_balance
how much is my electric bill for this month,27,bill_balance
what's the amount due on my latest sprint bill,27,bill_balance
what is the balance on my bills,27,bill_balance
how much do i need to pay on my bills,27,bill_balance
what am i being charged for my water bill,27,bill_balance
can you tell me what i owe for this month's phone bill,27,bill_balance
what's the balance on my bills,27,bill_balance
how much are all my bills combined,27,bill_balance
tell me how much my verizon and comcast bill come to together,27,bill_balance
what is the total amount that i owe to sony and verizon,27,bill_balance
"for my water and electricity, how much is the bill",27,bill_balance
i need to know the cost of the cable bill,27,bill_balance
what's the balance on my sprint account,27,bill_balance
what's the cost of my dte bill plus my electricity bill,27,bill_balance
do i still owe any bills,27,bill_balance
how much do i owe on bills,27,bill_balance
please let me know how much my bills for comcast and sprint total,27,bill_balance
"i need the dollar amount due on my verizon bill, please",27,bill_balance
what do i owe for my utilities bill,27,bill_balance
what's my mortgage payment going to be this month,27,bill_balance
what's the sum of all i owe on bills this month,27,bill_balance
tell me what amount i have to pay for my directv bill please,27,bill_balance
how much are utilities,27,bill_balance
read my bill balances,27,bill_balance
how much is my water bill for,27,bill_balance
how much do i have on credit card bill,27,bill_balance
how much in total do i need to pay cox and at&t,27,bill_balance
can you check the balance on the water bill,27,bill_balance
how much do i have to pay for my bills this month,27,bill_balance
let me know the amounts i owe for my utilities and tuition bills,27,bill_balance
how much on bills to i have to pay,27,bill_balance
remind me of the invoice total for my plumbing bill,27,bill_balance
can you find out how much i owe on my bills,27,bill_balance
what is the total amount due on my electricity bill,27,bill_balance
i need to know the amounts due for my utilities and cable bills,27,bill_balance
how much is my current water bill for,27,bill_balance
tell me how much my cable bill is,27,bill_balance
how much is my cable bill for,27,bill_balance
how much do i have to pay for my cable bill,27,bill_balance
add all my bills for this month and tell me the total,27,bill_balance
please tell me how much i owe sprint and how much i owe hsn,27,bill_balance
what do i owe bill wise,27,bill_balance
how much is my groceries and gas bill,27,bill_balance
how much is my electric bill for,27,bill_balance
my dte bill is how much,27,bill_balance
i need to know my bill total for my verizon payment due this month,27,bill_balance
what's the final amount of all the money i need to pay in bills this month,27,bill_balance
how much is my internet bill,27,bill_balance
what is the cost of water and electric this month,27,bill_balance
tell me all about the creatures you own,34,do_you_have_pets
tell me what kinds of pets you have,34,do_you_have_pets
do you keep any pets,34,do_you_have_pets
what sort of animals are your pets,34,do_you_have_pets
would you say that you are now a pet owner,34,do_you_have_pets
i need to know what kinds of pets you have,34,do_you_have_pets
do you own pets,34,do_you_have_pets
